kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-LPS.5.sm_62.ptx 114 : 12800 116064 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 451 : 142200 4691240 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 743 : 250000 1973688 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 34 : 12800 521440 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 708 : 240000 68345504 827840 0 0 34800 9600 0 0 
ispass-2009-LPS.5.sm_62.ptx 778 : 320000 2536832 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 69 : 7600 53080 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 706 : 240000 2594360 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 445 : 320000 1138283 0 0 0 0 0 0 3700 
ispass-2009-LPS.5.sm_62.ptx 108 : 12800 114144 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 111 : 12800 114080 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 742 : 250000 1938812 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 33 : 12800 1795808 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 707 : 240000 2634580 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 446 : 142200 913609 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 109 : 12800 115808 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 38 : 12800 91936 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 748 : 19504 200811 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 39 : 12800 93344 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 713 : 250000 1828936 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 749 : 19504 618267 0 5296 5296 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 40 : 12800 132704 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 714 : 250000 1851800 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 453 : 142200 950408 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 119 : 10000 2912388 39744 0 0 1450 400 0 0 
ispass-2009-LPS.5.sm_62.ptx 750 : 19504 125270 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 41 : 12800 81184 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 42 : 12800 94528 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 43 : 12800 79808 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 717 : 320000 1172239 0 0 0 0 0 0 3700 
ispass-2009-LPS.5.sm_62.ptx 753 : 230496 2385990 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 44 : 12800 133952 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 718 : 142200 915347 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 754 : 230496 7374251 0 9408 9408 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 45 : 12800 79968 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 755 : 230496 2364787 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 46 : 12800 91808 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 756 : 230496 7419642 0 9408 9408 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 47 : 12800 32636 0 0 0 0 0 0 100 
ispass-2009-LPS.5.sm_62.ptx 721 : 142200 1469949 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 97 : 12800 107680 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 434 : 250000 3091252 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 98 : 12800 145664 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 435 : 250000 3038164 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 99 : 12800 96064 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 436 : 250000 73203004 865248 0 0 36250 10000 0 0 
ispass-2009-LPS.5.sm_62.ptx 100 : 12800 107360 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 437 : 250000 2716808 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 101 : 12800 145152 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 438 : 250000 1386780 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 102 : 12800 144448 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 103 : 12800 106848 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 779 : 320000 3621248 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 70 : 7600 56788 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 780 : 320000 3612000 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 71 : 7600 87568 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 781 : 320000 3726880 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 72 : 7600 93420 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 782 : 320000 2794080 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 73 : 7600 63700 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 410 : 12800 94304 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 783 : 320000 2317920 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 74 : 7600 65524 0 0 0 0 0 0 0 
