kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-NQU.5.sm_62.ptx 222 : 512 15886 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 55 : 24576 156352 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 223 : 512 5134 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 56 : 24576 185344 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 224 : 512 2102 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 57 : 24576 254112 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 58 : 24576 187104 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 59 : 24576 189792 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 164 : 24576 151776 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 85 : 21 105 0 2 1 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 165 : 24576 250496 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 86 : 21 147 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 80 : 21 147 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 248 : 24576 149184 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 81 : 21 210 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 166 : 24576 174976 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 87 : 21 147 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 167 : 24576 177088 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 88 : 21 126 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 168 : 24576 181120 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 89 : 21 210 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 169 : 24576 102400 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 90 : 21 105 0 2 1 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 171 : 8192 255040 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 92 : 21 147 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 172 : 8192 254848 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 93 : 21 126 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 177 : 24576 148864 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 173 : 8192 82752 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 82 : 21 3024 0 0 0 3 1 0 0 
ispass-2009-NQU.5.sm_62.ptx 83 : 21 126 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 174 : 8192 33376 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 84 : 21 210 0 0 0 0 0 0 0 
